"util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0.2387,42,0,0.3171,8533,7,0,4,0,0
0.8525,36,2,0.4213,6583,8,0,1,0,2
0.1708,57,0,0.0485,6500,7,0,0,0,0
0.9591,40,1,0.1382,6666,11,0,2,0,2
0.0514,37,0,0.3029,3076,6,0,1,0,0
0.0307,39,0,0.2695,9167,3,0,1,0,2
0.0131,68,0,0.1559,16100,8,0,2,0,1
0.9634,25,0,0.2181,2333,4,0,0,0,1
0.1266,47,1,0.3758,5166,11,0,2,0,0
0,63,0,0,7600,3,0,0,0,0
0.041,74,0,0.1884,8567,14,0,1,0,0
0.4413,38,0,0.8835,2960,8,0,2,0,4
0.114,39,2,0.4801,5916,8,2,2,2,3
0.3507,59,1,0.4599,8000,10,0,1,0,2
0.9453,46,4,0.6417,4889,24,0,2,0,1
0.0525,51,0,0.1258,4474,7,0,0,0,0
0.1124,39,0,0.2809,4954,11,0,0,0,3
0.9847,34,1,0.1706,5333,6,0,0,0,1
0.0226,80,0,0.0058,4640,3,0,0,0,0
1,45,0,0.6876,1750,5,0,1,0,2
0.0245,62,0,0.7455,4384,17,0,2,0,0
0.6368,52,1,0.4871,9500,16,0,2,0,1
0.4626,50,1,0.3727,3417,6,0,2,0,2
0.4695,49,0,0.4529,5490,9,0,2,0,0
0.0389,57,0,0.0434,3500,10,0,1,0,0
0.9727,43,0,0.1712,9000,6,1,0,0,3
0.5578,47,0,0.3178,19800,13,0,1,0,5
0.0349,51,0,0.2034,7335,6,0,1,0,1
0.0327,66,0,0.6048,5300,7,0,2,0,0
0.9651,43,0,0.5866,5500,6,0,1,0,1
0.278,43,1,0.3001,9416,17,0,2,0,0
0.0857,67,1,0.6409,4583,5,0,2,0,0
0.0318,57,0,0.7211,2756,11,0,1,0,1
0.2033,41,0,0.6617,8600,26,0,3,0,0
1,72,0,0.0099,9166,0,0,0,0,0
0.0333,81,0,0.015,2400,4,0,0,0,0
0.141,43,0,0.4616,5900,8,0,2,0,2
0.1007,50,0,0.6841,2500,4,0,1,0,3
0.7488,50,1,0.3078,7500,8,0,1,0,0
0.8472,32,0,0.2595,5008,5,0,0,0,4
0.6372,42,0,0.3153,4889,6,0,0,0,0
0.311,48,3,0.4213,5833,16,0,2,1,2
0.6611,47,0,0.1029,2750,7,0,1,0,1
1,37,0,0.3957,5142,2,0,2,0,2
0.0429,54,0,0.136,11800,12,0,1,0,2
1,41,1,0.403,2200,3,1,1,1,1
0.4483,81,0,0.0304,4400,1,0,0,0,0
0.1503,55,1,0.126,4960,6,0,0,0,1
0.2368,32,0,0.0862,1727,3,0,0,0,0
0.0379,57,0,0.2991,6034,15,0,1,0,1
0.8436,59,0,0.3668,6967,10,0,1,1,1
0.582,34,0,0.081,7307,5,0,0,0,2
0.19,49,0,0.1786,14334,5,0,1,0,2
0.4108,48,0,0.4103,4094,15,0,0,0,0
0.0864,56,0,0.2106,6000,11,0,1,0,0
0.0611,64,0,0.3511,5000,8,0,2,0,0
0,34,0,0.3582,8340,11,0,3,0,0
0.0004,74,0,0,2013,3,0,0,0,0
0.8603,30,0,0.1437,2590,8,0,1,0,2
0.0393,59,0,0.0213,2300,11,0,0,0,0
0.8275,34,1,0.4713,2700,6,0,1,0,2
0.0349,36,0,0.3131,4834,11,0,1,0,1
0.0807,42,0,0.1978,9072,5,0,1,0,0
0.0164,56,1,0.2557,4793,23,0,1,0,0
0.1104,71,0,0.1986,5000,9,0,1,0,0
0.0286,43,0,0.413,8500,7,0,1,0,2
0.9641,41,1,0.2225,4300,7,1,0,0,0
0.0435,51,0,0.587,1,4,0,1,0,0
0.8256,47,3,0.272,15350,14,0,2,0,2
1,46,0,0.0745,12000,2,0,1,0,3
0.1437,42,0,0.2014,14250,8,0,1,0,2
0.0323,45,0,0.3612,13750,13,0,1,0,3
0.9687,45,0,0.3746,6750,12,0,1,0,1
0.1035,65,0,0.2425,9200,8,0,1,0,1
0.022,69,0,0.5018,3628,12,0,2,1,0
0.737,65,0,0.2056,13000,15,0,0,0,0
1,43,0,0,10595,0,0,0,0,3
0.6037,33,0,0.8366,1700,7,0,1,0,0
0.1168,58,0,0.1036,12000,29,0,7,0,0
0.1077,45,0,0.6505,5200,5,0,2,0,1
0,30,0,0.1144,5000,13,0,0,0,0
0.1245,29,0,0.2547,1000,5,0,0,0,0
0.0116,67,0,0.0394,9307,6,0,0,0,0
0.4575,53,1,0.3812,7816,7,0,1,0,1
0.0105,51,0,0.4579,6000,8,0,1,0,1
0.9522,64,0,0.5167,7470,12,0,2,0,0
0.1228,63,0,0.3918,3200,7,0,1,0,0
0.0753,67,0,0.0078,5140,7,0,0,0,0
0.7443,40,0,0.6405,4975,8,0,1,0,0
0.5911,45,0,0.4501,9832,8,0,1,0,1
0.0538,67,0,0.4675,4500,10,0,3,0,1
0.0872,58,0,0.3288,3649,11,0,1,0,0
0.345,43,2,0.4641,10000,9,0,2,0,1
0.3153,27,0,0.4295,3240,9,0,0,0,1
0.0057,63,0,0.0007,5660,4,0,0,0,0
0.7913,30,0,0.2738,6000,11,0,0,1,0
0.0282,72,0,0.3467,11000,12,0,1,0,1
0.5548,75,0,0.263,701,5,0,2,0,0
0.9768,48,1,0.3614,4800,14,0,0,0,1
0.4968,40,0,0.0805,8333,7,0,0,0,0
0.9655,42,0,0.3722,7968,5,0,2,0,0
0.023,64,0,0.1981,7940,4,0,1,0,0
1,41,0,0.3007,1050,2,0,0,0,1
0.9663,66,0,0.3407,14000,11,0,2,0,0
0.0698,60,0,0.0316,1800,2,0,0,0,1
0.1968,32,0,0.3704,6000,8,0,1,0,4
0.4143,55,0,0.3297,4700,11,0,0,0,1
0.2653,51,0,0.5613,1875,6,0,1,0,0
0.6206,50,2,0.7057,4750,8,0,1,3,0
0,59,0,0.1391,8000,12,0,1,0,0
0.0584,40,0,0.1726,18500,8,0,1,0,1
0.0017,59,0,0.1507,12250,16,0,2,0,0
0.0053,50,0,0.1575,5975,13,0,1,0,0
0.9697,27,0,0.1103,7072,13,0,0,0,0
0.4442,53,0,0.3208,2826,7,0,0,0,1
0.3467,60,0,0.6999,5600,14,0,2,0,0
0.0025,64,1,0.2288,8750,13,0,1,0,0
0,37,0,0.2368,5916,9,0,1,0,0
0.1124,86,5,0.5604,1000,6,0,0,1,0
0.1942,30,0,0.1292,3442,8,0,0,0,0
0.3768,48,1,0.4552,7002,4,0,2,0,3
1,30,0,0.2592,1280,1,1,0,0,1
0.0082,52,0,0.11,1,9,0,1,0,2
0.0237,43,0,0.0365,3916,3,0,0,0,0
0.0248,56,0,0.3686,9000,10,0,1,0,3
0.0146,58,0,0.1213,7350,11,0,1,0,3
0.479,59,0,0.6927,5346,27,1,1,0,2
0.7413,45,0,0.4642,13100,15,0,3,0,4
0.297,56,0,0.5208,19000,10,0,4,0,2
0.0003,55,0,0.2516,3000,6,0,0,1,2
0.5957,44,0,0.4105,8416,9,0,1,0,2
0.2268,34,0,0.1973,6000,12,2,1,0,3
0.2036,34,3,0.3442,7083,21,0,2,1,0
0.0067,71,0,0.5404,6000,14,0,1,0,0
0.0514,56,0,0.0449,5608,3,0,1,0,0
0.0076,56,0,0.1802,4937,11,0,1,0,0
0.7586,39,3,0.2772,5298,5,6,0,1,2
0.0489,79,0,0.2147,6501,9,0,1,0,0
1,69,0,0.0077,4000,0,0,0,0,0
0.1466,29,1,0.136,0,1,3,0,0,0
0,72,0,0.17,9583,3,0,1,0,0
0.0315,39,0,0.1566,0,9,0,1,0,1
0.1029,55,0,0.4287,7500,16,0,1,0,1
0.2054,38,1,0.0708,20000,6,0,0,0,1
0.048,46,0,0.0162,4250,5,0,0,0,0
0.7751,51,0,0.4706,14000,9,0,4,0,1
0.4158,52,0,0.3132,20000,11,0,2,0,3
0.0719,73,0,0.3894,5415,8,0,1,0,0
0.0142,82,0,0.0074,2700,10,0,0,0,0
0.033,28,0,0.0502,8350,3,0,0,0,2
0.2696,35,0,0.4204,8100,12,0,2,0,0
0.0011,61,0,0.0005,7959,13,0,0,0,0
0.6848,47,1,0.5788,2995,7,0,1,1,2
1,83,0,0.0011,1900,7,0,0,0,0
0.0961,64,0,0.1766,1,9,0,2,0,0
0.5651,37,0,0.7463,5000,8,0,1,0,2
0.0121,74,0,0.0028,6000,8,0,0,0,0
0.0137,57,0,0.4801,7000,12,0,1,0,1
0.9297,34,1,0.0098,82000,7,1,0,0,1
0.1459,34,0,0.4189,1971,9,0,0,0,0
0,28,0,0.2338,2800,5,0,0,0,0
0,32,0,0.1012,2400,4,0,0,0,1
0.0265,75,0,0.0096,5500,9,0,0,0,1
0.1625,46,0,0.4214,16600,9,0,2,0,4
0,37,0,0.6437,2550,10,0,1,0,2
0.006,63,0,0.2224,8500,8,0,1,0,0
0.1422,29,0,0.1648,4300,5,0,0,0,0
0.0469,36,0,0.3367,10000,14,0,2,0,1
0.0185,70,0,0.0111,7000,6,0,0,0,0
0.1593,68,0,0.1192,6853,12,0,0,0,0
0.0564,63,0,0.0381,3200,10,0,0,0,0
0.6027,44,0,0.0603,3416,3,0,0,0,0
0.6447,24,1,0.0908,3600,3,0,0,0,2
0.2183,36,0,0.7904,2900,7,0,2,0,0
0.8252,40,0,0.3387,5416,7,1,0,0,0
0.2563,52,0,0.5867,3200,10,0,1,0,1
0.0578,59,0,0.4426,3700,12,0,2,0,0
0.0472,84,0,0.9793,1450,7,0,1,0,0
0.678,53,0,0.756,9100,12,0,2,0,0
1,78,0,0,16000,0,3,0,0,0
0.002,33,0,0.3787,6250,12,0,2,0,0
0.8731,22,0,0.026,1000,2,0,0,0,0
0.9419,62,0,0.7112,8333,12,0,2,0,2
0.2406,52,0,0.1371,7700,20,2,1,1,2
0,46,0,0.1638,10000,6,0,1,0,2
1,55,0,0.352,12159,3,2,1,0,0
0.8786,38,1,0.2397,18561,11,0,1,0,3
0.7948,46,0,0.7838,3583,14,0,3,0,0
0.3368,33,0,0.2602,7167,4,0,1,0,2
0.4004,56,1,0.316,2505,4,0,0,0,0
0,45,0,0.3964,5400,6,0,2,0,3
0.2082,36,0,0.4382,5900,8,0,1,0,0
0.2745,37,0,0.834,2860,8,0,1,0,3
0.6602,37,2,0.155,6200,8,0,0,0,3
0.0167,71,0,0.0083,5191,7,0,0,0,0
0.0054,65,0,0.1392,4100,17,0,0,0,1
0.2077,34,0,0.0948,7953,4,0,0,0,0
0.4994,75,0,0.0945,3048,5,0,0,0,0
0,62,1,0.3025,7000,20,0,3,0,0
0.3237,66,0,0.0869,3416,6,0,0,0,0
0.5775,22,0,0.0624,929,4,0,0,0,0
0.3237,63,0,0.2695,6833,10,0,1,0,0
0,65,0,0.3521,13916,9,0,2,0,0
0.3701,58,1,0.3121,7090,20,0,1,0,0
0.0554,41,0,0.2061,5850,16,0,2,0,0
0.6033,61,0,0.362,4234,14,0,1,0,0
0.1659,24,0,0.0043,2800,2,0,0,0,0
0,66,0,0.2041,7600,6,0,1,0,3
0.5982,32,0,0.2973,6592,8,0,0,0,0
0.0388,69,0,0.0365,3400,7,0,0,0,1
0.5978,53,0,0.0775,3354,3,0,0,0,0
0.4077,61,0,0.3703,5000,8,0,0,0,0
0,53,0,0.2945,11000,9,0,1,0,2
0.7075,29,0,0.0373,6250,2,0,0,0,0
0.064,46,0,0.274,6108,9,0,1,0,0
0.6298,51,4,0.5816,3766,9,0,2,0,2
0.043,39,0,0.6125,3821,8,0,2,0,0
0.0241,46,0,0.4977,5000,15,0,2,0,3
0,63,0,0,2750,9,0,0,0,0
0.6233,53,0,0.1611,1070,6,0,1,0,0
0.4124,75,0,0.1867,13566,14,0,1,0,2
0.1384,42,0,0.3484,6612,4,0,1,0,0
0.1311,39,0,0.3182,8083,6,0,2,0,2
0.2835,47,0,0.5567,3500,5,0,1,0,1
0.1555,32,1,0.2729,13200,10,0,2,0,0
0,37,1,0.584,500,6,0,1,0,3
0.2589,35,0,0.1664,3500,15,0,2,0,0
1,33,0,0.099,5230,6,0,0,0,1
0.5765,40,0,0.4065,8675,11,0,2,0,2
0.0202,46,0,0.1688,10000,12,0,1,0,3
0,71,0,0.1853,4500,9,0,1,0,0
0,63,0,0.4975,3416,6,0,1,0,0
0.5502,58,1,0.3833,10829,12,0,2,0,2
0.9079,44,3,0.2508,12308,17,0,2,0,0
0,37,0,0.1234,7000,12,0,0,0,0
0.0377,51,0,0.1242,3333,9,0,0,0,3
0.0096,67,0,0.2958,14200,9,0,3,0,0
0,60,0,0.0131,250000,10,0,2,0,2
0.285,33,0,0.6208,5500,11,0,2,0,0
0.1817,45,1,0.0702,8166,9,0,0,0,1
0.0724,54,0,0.7828,6800,4,0,3,0,0
0.5886,41,0,0.1229,6833,7,0,0,0,1
0.027,62,0,0.1916,4800,13,0,1,0,0
0.0415,80,0,0.4364,3333,11,0,1,0,0
0.768,57,0,0.4224,14858,14,0,2,0,1
0.0404,78,0,0.012,7650,13,0,0,0,0
0.5243,35,3,0.0929,5242,4,0,0,0,2
0.2069,57,0,0.5303,5930,9,0,1,0,0
0.0211,64,0,0.1782,5000,8,0,1,0,0
1,46,0,0.0381,5085,1,2,0,0,3
0.0063,49,0,0.7961,3520,13,0,1,0,0
0.001,35,0,0.1399,3666,8,0,0,0,0
0.0644,62,0,0.0129,3500,6,0,0,0,0
0.0711,57,3,0.1584,7750,9,0,1,0,1
0.3933,59,0,0.3241,7900,13,0,2,0,1
0.2351,48,1,0.4056,4666,15,0,1,0,2
0.0266,63,0,0.2061,7800,16,0,1,0,0
1,53,0,0.4869,2250,3,4,1,0,1
0.0087,73,0,0.4986,3800,6,0,1,0,0
0.3458,34,1,0.0183,20000,4,0,0,0,0
0.1065,53,0,0.9754,2600,10,0,1,0,0
0.0018,41,0,0.5085,7200,9,0,1,0,1
1,21,98,0,867,0,98,0,98,0
0.2103,51,1,0.7849,6750,10,2,4,1,2
0.0193,58,4,0.2384,11956,14,0,2,0,0
0.1028,30,0,0.0439,2458,1,0,0,1,0
0.0561,47,0,0.6498,8000,12,0,2,0,2
0.5221,67,0,0.78,0,3,0,0,0,0
0.0303,72,0,0.0904,10500,9,0,1,0,0
0.3065,49,0,0.3288,16765,15,0,7,0,0
0.5444,38,0,0.671,4686,9,0,2,0,5
0.0607,56,0,0.2477,7250,10,0,1,0,0
0.0253,49,0,0.5012,3768,8,0,2,0,2
0.3142,43,0,0.2612,10000,11,0,1,0,3
0.0368,52,0,0.1983,11666,16,0,2,0,2
0.5242,45,0,0.5941,10600,7,0,4,0,1
0.2024,48,1,0.5085,3450,10,0,1,0,0
1,23,0,0.249,0,1,0,0,0,0
0.6504,68,0,0.2718,10200,8,0,1,0,0
0.2327,71,0,0.1821,5167,7,0,1,0,0
0.0879,61,0,0.5522,1100,11,0,1,0,0
0.0663,52,1,0.4789,2300,13,0,1,0,1
1,35,3,0.5883,2520,6,3,2,3,0
0.0314,45,0,0.8195,1700,10,0,1,0,1
0.2098,67,0,0.0978,4939,7,0,0,0,0
0.0281,81,0,0.0136,2500,3,0,0,0,0
0,53,0,0.1885,20000,16,0,2,0,4
0.3547,51,0,0.0819,5666,3,0,1,0,2
0.2423,47,0,0.1526,1,14,0,1,0,1
0.1731,47,0,0.1485,4807,4,0,0,0,1
0.1094,57,0,0.1045,6666,12,0,0,0,1
0.0829,42,0,0.4179,9333,4,0,2,0,2
0.1798,38,0,0.1566,11000,7,0,1,0,3
0.0794,34,0,0.4664,3333,9,0,1,0,0
0.0306,40,0,0.4979,7500,13,0,1,0,2
0.1528,38,0,0.0932,5000,6,0,0,0,0
0.9012,43,2,0.2591,2500,4,1,0,1,1
0.1647,44,0,0.3414,5210,11,0,1,0,0
0.0574,36,1,0.1776,8000,9,0,2,0,0
0.14,67,1,0.1965,800,10,0,1,0,0
0.0014,31,0,0.0128,7878,3,0,0,0,2
0.6727,64,1,0.3696,10500,9,0,1,0,0
0.4604,48,0,0.2492,5200,10,0,0,0,0
0.1028,50,0,0.6126,2800,4,0,1,0,2
0.0405,67,0,0.036,4666,4,0,0,0,0
0.0263,41,0,0.0041,6125,6,0,0,0,2
0.0061,71,0,0.001,4987,8,0,0,0,0
1,52,1,0.2767,4534,3,3,1,0,0
0.6212,49,0,0.6666,5845,13,0,1,0,0
0.0647,78,0,0.0145,4000,1,0,0,0,0
0.1097,45,0,0.3235,4800,8,0,1,0,2
0.0195,44,0,0.1135,10875,8,0,0,0,3
0.5569,80,0,0.2503,5100,5,1,0,0,1
0.0243,66,0,0.3813,6666,12,0,2,0,0
0.0665,40,0,0.0701,9166,4,0,0,0,1
0.5935,60,0,0.6861,8333,10,0,4,0,0
0.0733,54,0,0.2198,12066,9,0,1,0,2
0.1164,56,1,0.1417,3797,6,3,0,2,1
0.0263,90,0,0.0052,3473,8,0,0,0,0
0.366,43,0,0.845,2083,8,0,1,0,3
0.0225,38,0,0.1154,6080,10,0,4,0,1
0.4612,72,0,0.2609,7200,8,0,2,0,0
0.0765,61,0,0.4138,2000,11,0,1,0,1
0.1727,64,0,0.4773,8188,22,0,3,0,0
0.1037,47,0,0.3427,6800,15,0,1,0,2
0.0085,79,0,0.0035,4851,7,0,0,0,0
0.2262,38,0,0.4387,2650,4,0,1,0,0
0,52,1,0.1232,2331,11,0,1,0,2
0.7826,49,0,0.2346,21500,11,0,1,0,2
0.1434,75,0,0.2573,18600,13,0,2,0,1
0.421,49,2,0.2599,4000,7,0,0,0,0
0.0781,41,0,0.3201,5000,16,0,1,0,2
1,39,0,0.2511,5200,3,1,1,0,2
0.0119,74,0,0.0009,7904,3,0,0,0,0
1,43,0,0.4106,5070,4,0,2,0,0
0.0406,67,0,0.341,4500,10,0,1,0,1
0.0873,22,0,0.0342,2745,3,0,0,0,0
0.43,54,0,0.8701,250,3,2,2,0,0
0.0179,67,0,0.5519,2916,16,0,1,0,0
0.0057,81,0,0.3255,7072,4,0,1,0,0
0.2973,46,2,0.3982,6800,17,0,2,0,1
0.9054,41,2,0.4539,4218,11,2,0,1,1
0.3049,31,0,0.1943,3000,10,0,0,0,1
0.0306,59,0,0.1632,6916,10,0,1,0,0
0.1826,57,0,0.4163,8847,15,0,2,0,1
0.039,72,0,0.2152,5000,5,0,0,0,0
0.4817,57,0,0.3976,6500,8,0,1,0,0
0,49,0,0.2104,18000,7,0,2,0,2
0,43,1,0.4021,4684,10,0,1,0,0
0.1078,61,0,0.3483,3091,3,0,1,0,0
0.1902,82,0,0.1643,10933,13,0,0,0,0
1,28,0,0.0716,4300,2,0,0,0,0
0.0413,62,2,0.0982,5916,5,0,1,0,0
0.4253,31,0,0.4373,4076,9,0,1,0,0
0.3495,55,0,0.3707,7833,10,0,1,0,0
0.2394,81,0,0.2593,5263,10,0,1,0,0
0.2663,31,0,0.1744,3555,4,0,0,0,2
0.4098,55,1,0.6061,5450,16,0,2,3,3
0.5714,75,0,0.9571,1700,12,0,0,0,0
0.7197,35,0,0.3543,5150,12,0,0,0,0
0.2419,33,0,0.1954,5035,6,0,0,0,2
0.0288,79,0,0.1267,3400,7,0,0,0,1
0.0896,64,0,0.2375,8000,5,0,1,0,0
0.6515,55,0,0.6194,1000,2,0,0,0,0
0.0222,62,0,0.316,9500,6,0,2,0,1
0.1356,53,0,0.1905,10000,3,0,1,0,3
0.0384,57,0,0.0527,18333,8,0,1,0,0
0.1758,41,2,0.1479,4800,3,3,0,0,4
0.3594,35,0,0.4401,5000,11,0,0,0,0
1,25,0,0.3432,2240,2,0,0,0,0
0.0028,50,0,0.1796,1500,8,0,1,0,1
1,35,0,0.3981,8000,7,0,2,1,0
0.9863,40,0,0.2113,0,5,0,1,0,5
0.9339,63,0,0.441,8500,9,0,1,0,1
1,40,0,0.2534,8333,3,0,1,0,2
0.2891,73,0,0.6209,7950,21,0,4,0,0
0.024,53,0,0.1848,11648,17,0,2,0,1
0.0736,49,0,0.4601,2544,7,0,0,0,1
0.1681,58,0,0.3702,8500,9,0,2,0,0
0.0766,38,0,0.0894,24000,14,0,2,0,1
0.6617,41,0,0.3745,3452,10,0,0,0,3
0.1077,53,0,0.5106,1182,8,1,0,0,2
0.0607,66,1,0.2557,12000,23,0,3,0,0
0.9543,57,0,0.1432,2674,4,0,0,0,1
0.9481,58,0,0.5017,21258,18,0,3,0,0
0.1633,54,0,0.2243,30000,11,0,3,0,2
0.0006,75,0,0,2892,10,0,0,0,0
1,56,0,0.0881,4300,2,0,0,0,0
0,40,0,0,15000,2,0,0,0,2
0.0301,67,0,0.0055,13000,10,0,0,0,1
1,56,2,0.193,6600,3,3,0,0,0
0.1236,41,0,0.2084,2600,17,0,0,0,3
0.0248,51,0,0.1885,11500,4,0,2,0,3
0.03,64,0,0.555,2500,11,0,1,0,0
0,33,0,0.1521,8750,5,0,1,0,2
0.9888,39,0,0.7691,6163,14,0,2,0,2
0.3316,27,0,0.458,1250,4,0,0,0,0
0.3105,48,0,0.7376,6250,8,0,3,0,3
0.5805,23,0,0.0473,6000,3,4,0,1,1
0.139,48,0,0.3641,11000,7,0,3,0,2
0.006,61,0,0.1373,9000,17,0,3,0,0
0.0587,28,0,0.1665,3255,3,0,0,0,0
1,38,0,0.3224,3510,6,0,1,0,1
0.1372,47,1,0.7246,7084,10,0,2,0,2
0.1814,51,1,0.3022,8200,12,0,1,0,0
0.0103,62,0,0.2488,11600,6,0,2,0,1
1,50,0,0.4626,7000,3,0,1,0,1
0.7632,27,2,0.0708,4250,5,0,0,0,1
0.3893,44,0,0.3042,6428,14,0,0,0,1
0.1744,62,2,0.539,4001,3,2,1,1,0
0.7735,60,0,0.693,7067,13,0,2,0,0
0.1573,59,1,0.2314,7416,12,0,1,0,1
0.1206,48,0,0.0852,5166,7,2,0,0,0
0.2233,30,3,0.6015,3600,8,0,1,0,0
0.7645,23,0,0.2831,1666,5,0,1,0,0
0.0331,58,0,0.0149,4889,5,0,0,0,0
0.0694,56,0,0.1379,4530,10,0,1,0,0
1,26,1,0.1342,2942,2,1,0,0,2
0.038,35,0,0.4231,10600,10,0,1,0,1
0.6248,35,0,0.1619,4583,6,0,0,0,0
0.1368,50,0,0.5897,3928,9,0,2,0,0
0.0235,65,0,0.3969,10000,14,0,3,0,0
0.1213,54,1,0.1169,4950,3,0,0,1,4
0.1164,40,0,0.2349,6780,3,0,1,0,1
0.2322,59,0,0.0517,2300,5,0,0,0,3
0.0525,73,0,0.2509,4000,10,0,0,0,0
0.0553,54,0,0.1985,9166,40,0,0,1,0
0,61,0,0.227,10500,13,0,1,0,0
0.8326,63,0,0.5632,8580,14,0,2,0,0
0.069,70,0,0.013,11666,5,0,0,0,0
0.2063,48,0,0.2237,22000,12,0,2,0,3
0.1348,39,0,0.264,7333,9,0,1,0,0
0,44,0,0.2761,3777,6,0,1,0,1
0.4503,45,0,0.1212,4503,4,0,0,0,2
0.7364,62,0,0.1645,12810,7,0,1,0,1
0.0677,58,0,0.3085,5000,11,0,2,1,0
0.0074,86,0,0.1578,5716,28,0,1,0,0
0.4316,51,0,0.0671,7589,9,0,0,0,2
0.1009,50,1,0.6293,4153,7,2,1,1,1
0.1965,55,0,0.3181,5836,4,1,1,0,0
0.0147,75,0,0.1674,2400,6,0,1,0,1
0.3035,64,0,0.1616,13479,6,0,1,0,0
0.0305,64,0,0.2962,7916,12,0,2,0,0
0.0095,62,0,0.0704,4688,9,0,0,0,0
0.0009,56,0,0,1500,4,0,0,0,0
0.0002,79,0,0.5177,2433,11,0,1,0,0
0.0207,57,0,0.3773,13000,11,0,3,0,2
0.3324,66,1,0.284,9967,5,0,1,0,0
0.4882,70,1,0.4031,5000,12,0,0,0,1
0,74,0,0,2100,2,0,0,0,0
0,59,0,0,3281,4,0,0,0,0
0.3411,52,0,0.5021,3333,9,0,2,0,1
0.945,30,0,0.0866,1500,2,0,0,0,0
0.8043,49,2,0.1877,4900,5,1,0,0,1
0.0073,61,0,0.0025,10000,14,0,0,0,1
0.0041,41,2,0.8669,2500,9,0,2,0,0
0.0056,76,0,0.1403,2700,8,0,0,0,0
0.0417,45,0,0.1888,0,7,0,1,0,2
0.927,58,1,0.4443,8333,12,0,3,0,2
0.8527,68,1,0.2614,9000,7,0,0,0,0
0.0447,71,0,0.257,5700,8,0,1,0,0
0.7652,27,0,0.1728,2348,2,0,0,0,0
0.7768,62,0,0.1156,6000,1,1,0,1,0
0.2002,41,0,0.1865,11353,8,0,1,0,0
0.0628,66,0,0.1951,9300,13,0,2,0,0
0.0132,46,0,0.6604,3800,19,0,1,0,2
0.0384,65,0,0.0017,14325,1,0,0,0,0
0.007,67,1,0.001,9300,5,0,0,0,0
0.127,47,2,0.7378,2535,9,2,1,3,0
0.2241,36,0,0.4175,5000,5,0,1,0,0
0.2448,59,0,0.5412,4709,10,0,1,0,0
0.5096,55,0,0.8031,4250,12,0,1,0,0
0.1316,57,0,0.12,6500,8,0,0,0,0
0,37,0,0.3719,6250,6,0,1,0,2
0.5926,36,0,0.3081,10400,12,0,2,0,1
0.0598,24,0,0.0097,820,4,0,0,0,0
0.8656,27,0,0.1661,2600,6,1,0,1,0
0.028,81,0,0.2474,3597,7,0,1,0,0
0.0004,55,0,0.198,7500,8,0,1,0,2
0.072,44,0,0.2866,8500,23,0,1,0,2
0,63,0,0.0392,8500,16,0,0,0,0
1,43,0,0.2224,0,3,0,1,0,1
0.4145,47,0,0.3082,4798,10,0,0,0,4
0.3266,53,0,0.3102,4500,9,0,1,0,0
0.4022,30,0,0.2228,2750,7,0,0,0,1
0.0184,51,0,0.0062,5200,5,0,0,0,0
0.1372,53,0,0.444,2400,11,0,0,0,1
0.0328,37,0,0.4426,6000,8,0,2,0,0
0.0711,51,0,0.4235,5000,6,0,1,0,1
0.0659,24,0,0.0319,1879,2,0,0,0,0
0.008,65,0,0.0017,10395,8,0,0,0,0
0.2944,36,0,0.6344,3940,16,0,2,0,0
0.7373,60,0,0.4384,22799,13,0,3,0,0
0.0063,55,0,0.3326,6000,9,0,1,0,1
0.0058,67,0,0.1417,12374,4,0,1,0,1
0,39,0,0.2154,9900,8,0,2,0,3
0.3264,39,0,0.749,1,6,0,1,0,2
1,71,0,0.1628,3500,6,0,0,0,0
0.7746,49,0,0.4102,3878,5,0,1,0,0
1,44,0,0.1272,13500,1,0,1,0,1
0.1445,38,0,0.1361,4715,5,3,0,7,2
0.0027,49,0,0.3383,4888,17,0,1,0,1
0.0071,89,0,0.0115,2253,10,0,0,0,0
1,32,0,0.4245,3650,8,0,0,0,1
0.2725,70,0,0.5836,6000,15,0,2,0,1
0.3114,48,0,0.3823,4872,11,0,2,0,3
0.0091,42,0,0.4778,3291,5,0,1,0,0
0.0702,46,0,0.7475,8182,8,0,3,0,3
1,60,0,0.1285,4000,1,0,0,0,0
0.3589,30,0,0.6504,3005,6,0,1,0,0
0.1011,45,1,0.2431,4500,16,1,0,4,1
0.0006,65,0,0.1405,4299,17,0,0,0,0
0.2385,67,0,0.3133,14880,18,0,4,0,0
0,53,0,0.4244,8666,7,0,2,0,0
0.6064,53,0,0.4519,5193,7,0,2,0,2
0.1443,60,0,0.2041,12500,9,0,1,0,1
0.0941,63,0,0.0374,19200,8,0,0,0,1
0.0503,60,1,0.3574,9916,14,0,1,0,0
0.4612,47,0,0.4186,8000,8,0,3,0,3
0.0251,66,0,0.0116,3108,9,0,0,0,0
0.2967,23,0,0.0078,1800,2,0,0,0,0
0.5375,29,0,0.2999,2500,7,0,0,0,3
0.0012,78,0,0.1041,5100,8,0,0,0,1
0.2349,47,1,0.3264,1350,11,0,0,0,3
0.2278,43,1,0.2845,9060,8,0,2,0,3
0.0941,56,0,0.2995,12683,8,0,3,0,0
0.0374,38,0,0.0064,3292,2,0,0,0,0
